"Date","Price","Open","High","Low","Vol.","Change %"
"17/01/2019","1,771.41","1,771.36","1,771.41","1,771.36","","0.01%"
"16/01/2019","1,771.24","1,771.15","1,771.24","1,771.15","","0.01%"
"15/01/2019","1,771.00","1,770.65","1,771.00","1,770.65","","0.03%"
"14/01/2019","1,770.39","1,769.53","1,770.59","1,769.44","","0.03%"
"11/01/2019","1,769.94","1,768.50","1,769.98","1,768.21","","0.07%"
"10/01/2019","1,768.74","1,765.88","1,768.83","1,764.85","","0.10%"
"09/01/2019","1,767.02","1,765.98","1,767.41","1,764.41","","0.12%"
"08/01/2019","1,764.97","1,764.47","1,765.30","1,759.87","","0.24%"
"07/01/2019","1,760.82","1,756.57","1,762.61","1,755.04","","0.29%"
"04/01/2019","1,755.77","1,740.52","1,756.20","1,739.62","","1.77%"
"03/01/2019","1,725.30","1,740.97","1,741.37","1,723.40","","-1.26%"
"02/01/2019","1,747.29","1,728.11","1,748.29","1,726.97","","0.44%"
"31/12/2018","1,739.67","1,734.60","1,741.45","1,730.45","","0.75%"
"28/12/2018","1,726.68","1,729.08","1,736.76","1,718.11","","0.22%"
"27/12/2018","1,722.82","1,702.32","1,726.11","1,685.46","","0.35%"
"26/12/2018","1,716.81","1,673.20","1,719.42","1,658.74","","3.32%"
"24/12/2018","1,661.62","1,691.65","1,692.80","1,654.79","","-2.05%"
"21/12/2018","1,696.38","1,696.38","1,696.38","1,696.38","","-1.75%"
"20/12/2018","1,726.55","1,746.11","1,756.89","1,709.26","","-1.62%"
"19/12/2018","1,754.91","1,783.02","1,910.62","1,742.24","","-1.51%"
"18/12/2018","1,781.84","1,795.07","1,801.51","1,770.29","","-0.01%"
"17/12/2018","1,781.96","1,810.35","1,820.18","1,771.40","","-2.04%"
"14/12/2018","1,819.01","1,834.23","1,842.25","1,814.53","","-1.75%"
"13/12/2018","1,851.47","1,857.21","1,862.28","1,843.00","","0.04%"
"12/12/2018","1,850.82","1,861.21","1,869.51","1,847.53","","0.50%"
"11/12/2018","1,841.63","1,860.39","1,861.58","1,831.13","","0.07%"
"10/12/2018","1,840.43","1,833.81","1,845.71","1,804.80","","0.33%"
"07/12/2018","1,834.35","1,865.19","1,873.51","1,828.23","","-1.70%"
"06/12/2018","1,866.11","1,843.68","1,867.23","1,824.15","","-0.01%"
"04/12/2018","1,866.25","1,895.23","1,896.21","1,864.54","","-1.58%"
"03/12/2018","1,896.23","1,896.68","1,896.93","1,891.78","","0.76%"
"30/11/2018","1,882.00","1,877.38","1,885.29","1,876.26","","0.23%"
"29/11/2018","1,877.61","1,876.49","1,882.23","1,870.12","","-0.10%"
"28/11/2018","1,879.48","1,861.81","1,879.48","1,857.40","","1.19%"
"27/11/2018","1,857.31","1,847.12","1,857.55","1,844.18","","0.20%"
"26/11/2018","1,853.69","1,843.29","1,854.84","1,841.93","","1.36%"
"23/11/2018","1,828.82","1,827.07","1,837.25","1,826.61","","-0.47%"
"21/11/2018","1,837.46","1,839.98","1,847.09","1,835.99","","0.31%"
"20/11/2018","1,831.78","1,834.61","1,843.60","1,824.71","","-1.20%"
"19/11/2018","1,854.12","1,869.64","1,870.92","1,849.40","","-0.88%"
"16/11/2018","1,870.62","1,867.39","1,873.05","1,865.32","","-0.22%"
"15/11/2018","1,874.68","1,843.26","1,878.32","1,834.47","","1.03%"
"14/11/2018","1,855.62","1,883.81","1,884.57","1,844.01","","-0.66%"
"13/11/2018","1,868.04","1,876.39","1,887.93","1,862.89","","-0.12%"
"12/11/2018","1,870.34","1,897.40","1,897.40","1,866.77","","-1.44%"
"09/11/2018","1,897.63","1,901.10","1,901.58","1,889.94","","-0.36%"
"08/11/2018","1,904.46","1,903.73","1,906.04","1,900.68","","0.01%"
"07/11/2018","1,904.28","1,892.98","1,905.38","1,891.16","","1.34%"
"06/11/2018","1,879.07","1,870.21","1,881.78","1,870.21","","0.46%"
"05/11/2018","1,870.55","1,864.44","1,873.23","1,858.43","","0.57%"
"02/11/2018","1,860.03","1,874.11","1,877.13","1,846.78","","-0.45%"
"01/11/2018","1,868.44","1,857.90","1,869.54","1,850.48","","0.94%"
"31/10/2018","1,850.96","1,849.38","1,864.25","1,846.60","","0.97%"
"30/10/2018","1,833.24","1,807.28","1,836.29","1,806.62","","1.38%"
"29/10/2018","1,808.23","1,838.97","1,846.62","1,782.96","","-0.43%"
"26/10/2018","1,816.02","1,819.14","1,836.86","1,796.99","","-1.51%"
"25/10/2018","1,843.83","1,830.33","1,852.58","1,823.02","","1.57%"
"24/10/2018","1,815.25","1,861.92","1,863.84","1,813.09","","-2.51%"
"23/10/2018","1,861.95","1,846.29","1,868.30","1,837.29","","-0.43%"
"22/10/2018","1,869.98","1,877.26","1,878.25","1,865.65","","-0.11%"
"19/10/2018","1,872.03","1,872.03","1,872.03","1,872.03","","-0.13%"
"18/10/2018","1,874.38","1,893.16","1,898.74","1,864.33","","-1.40%"
"17/10/2018","1,901.07","1,900.29","1,906.08","1,882.76","","-0.03%"
"16/10/2018","1,901.70","1,874.33","1,905.19","1,872.30","","2.15%"
"15/10/2018","1,861.59","1,868.77","1,878.24","1,858.61","","-0.52%"
"12/10/2018","1,871.34","1,875.71","1,878.01","1,846.74","","1.35%"
"11/10/2018","1,846.33","1,880.40","1,890.45","1,833.10","","-2.15%"
"10/10/2018","1,886.89","1,942.73","1,942.73","1,878.36","","-3.12%"
"09/10/2018","1,947.63","1,947.29","1,955.48","1,943.12","","-0.09%"
"08/10/2018","1,949.44","1,943.76","1,951.78","1,934.62","","0.05%"
"05/10/2018","1,948.40","1,957.74","1,960.35","1,937.81","","-0.36%"
"04/10/2018","1,955.40","1,964.23","1,964.23","1,945.95","","-0.58%"
"03/10/2018","1,966.89","1,969.46","1,970.95","1,964.73","","0.06%"
"02/10/2018","1,965.73","1,965.43","1,968.58","1,964.04","","0.00%"
"01/10/2018","1,965.66","1,966.87","1,969.38","1,963.08","","0.26%"
"28/09/2018","1,960.52","1,957.64","1,962.45","1,956.86","","0.03%"
"27/09/2018","1,959.90","1,958.72","1,964.30","1,957.40","","0.21%"
"26/09/2018","1,955.83","1,960.50","1,965.14","1,954.00","","-0.15%"
"25/09/2018","1,958.73","1,961.40","1,961.98","1,958.02","","-0.06%"
"24/09/2018","1,959.84","1,959.50","1,961.26","1,956.62","","-0.13%"
"21/09/2018","1,962.32","1,962.32","1,962.32","1,962.32","","-0.12%"
"20/09/2018","1,964.75","1,964.48","1,964.75","1,964.45","","0.02%"
"19/09/2018","1,964.38","1,964.09","1,964.17","1,964.05","","0.01%"
"18/09/2018","1,964.11","1,963.43","1,963.91","1,963.43","","0.07%"
"17/09/2018","1,962.79","1,963.52","1,963.55","1,962.24","","-0.03%"
"14/09/2018","1,963.31","1,963.02","1,963.19","1,962.69","","0.02%"
"13/09/2018","1,962.94","1,962.03","1,962.78","1,962.02","","0.08%"
"12/09/2018","1,961.29","1,960.63","1,961.33","1,959.77","","0.03%"
"11/09/2018","1,960.76","1,956.79","1,960.67","1,956.17","","0.13%"
"10/09/2018","1,958.22","1,957.73","1,958.59","1,957.10","","0.16%"
"07/09/2018","1,955.02","1,952.71","1,956.38","1,951.84","","-0.01%"
"06/09/2018","1,955.19","1,956.80","1,957.35","1,951.98","","-0.08%"
"05/09/2018","1,956.71","1,956.59","1,957.35","1,954.10","","-0.03%"
"04/09/2018","1,957.32","1,956.52","1,957.43","1,954.62","","0.05%"
"31/08/2018","1,956.40","1,955.25","1,956.84","1,954.59","","0.04%"
"30/08/2018","1,955.53","1,956.95","1,957.44","1,954.46","","-0.11%"
"29/08/2018","1,957.67","1,956.33","1,957.78","1,956.05","","0.10%"
"28/08/2018","1,955.79","1,956.33","1,956.54","1,955.22","","0.01%"
"27/08/2018","1,955.65","1,953.91","1,955.64","1,953.63","","0.23%"
"24/08/2018","1,951.23","1,949.68","1,951.73","1,949.34","","0.20%"
"23/08/2018","1,947.31","1,947.71","1,950.14","1,946.05","","-0.04%"
"22/08/2018","1,948.06","1,946.36","1,949.10","1,945.60","","0.05%"
"21/08/2018","1,947.12","1,947.37","1,949.59","1,946.54","","0.06%"
"20/08/2018","1,945.87","1,945.19","1,946.57","1,944.22","","0.14%"
"17/08/2018","1,943.18","1,943.18","1,943.18","1,943.18","","0.13%"
"16/08/2018","1,940.61","1,940.30","1,940.75","1,940.23","","0.17%"
"15/08/2018","1,937.31","1,936.96","1,938.04","1,931.22","","-0.09%"
"14/08/2018","1,939.13","1,937.28","1,939.34","1,936.31","","0.24%"
"13/08/2018","1,934.48","1,936.42","1,937.90","1,933.27","","-0.05%"
"10/08/2018","1,935.42","1,935.87","1,936.94","1,933.66","","-0.16%"
"09/08/2018","1,938.43","1,938.71","1,939.06","1,938.31","","-0.01%"
"08/08/2018","1,938.63","1,938.09","1,938.77","1,937.68","","0.03%"
"07/08/2018","1,938.13","1,937.51","1,938.18","1,937.44","","0.07%"
"06/08/2018","1,936.75","1,934.50","1,936.95","1,934.33","","0.12%"
"03/08/2018","1,934.37","1,931.43","1,934.44","1,931.29","","0.18%"
"02/08/2018","1,930.81","1,919.74","1,931.29","1,919.49","","0.24%"
"01/08/2018","1,926.17","1,927.94","1,929.70","1,923.37","","-0.02%"
"31/07/2018","1,926.63","1,925.04","1,928.50","1,923.48","","0.28%"
"30/07/2018","1,921.30","1,926.28","1,926.60","1,918.85","","-0.21%"
"27/07/2018","1,925.32","1,929.65","1,929.86","1,920.48","","-0.17%"
"26/07/2018","1,928.68","1,928.72","1,930.00","1,927.82","","-0.05%"
"25/07/2018","1,929.72","1,924.33","1,930.35","1,924.26","","0.26%"
"24/07/2018","1,924.64","1,925.71","1,927.20","1,921.35","","0.18%"
"23/07/2018","1,921.12","1,918.49","1,922.40","1,916.55","","0.15%"
"20/07/2018","1,918.25","1,918.25","1,918.25","1,918.25","","-0.09%"
"19/07/2018","1,919.90","1,919.74","1,919.92","1,919.33","","0.01%"
"18/07/2018","1,919.68","1,919.38","1,919.71","1,919.33","","0.03%"
"17/07/2018","1,919.15","1,916.94","1,919.27","1,916.94","","0.06%"
"16/07/2018","1,917.95","1,917.50","1,917.95","1,916.60","","0.06%"
"13/07/2018","1,916.86","1,915.58","1,917.07","1,914.81","","0.07%"
"12/07/2018","1,915.54","1,913.15","1,915.72","1,911.56","","0.33%"
"11/07/2018","1,909.31","1,908.96","1,911.53","1,907.61","","-0.23%"
"10/07/2018","1,913.68","1,912.95","1,913.89","1,911.64","","0.13%"
"09/07/2018","1,911.29","1,906.62","1,911.50","1,906.62","","0.51%"
"06/07/2018","1,901.50","1,889.37","1,902.95","1,888.09","","0.64%"
"05/07/2018","1,889.37","1,885.28","1,890.10","1,877.90","","0.72%"
"03/07/2018","1,875.93","1,887.40","1,888.03","1,874.13","","-0.33%"
"02/07/2018","1,882.21","1,866.82","1,882.80","1,865.71","","0.24%"
"29/06/2018","1,877.72","1,882.47","1,889.12","1,877.72","","0.18%"
"28/06/2018","1,874.43","1,865.38","1,878.69","1,859.59","","0.53%"
"27/06/2018","1,864.49","1,881.23","1,889.27","1,863.90","","-0.70%"
"26/06/2018","1,877.70","1,877.94","1,883.35","1,873.26","","0.21%"
"25/06/2018","1,873.75","1,886.54","1,887.44","1,862.62","","-0.94%"
"22/06/2018","1,891.54","1,895.53","1,895.84","1,891.30","","0.15%"
"21/06/2018","1,888.64","1,895.60","1,895.67","1,886.10","","-0.41%"
"20/06/2018","1,896.33","1,897.37","1,898.59","1,894.43","","0.15%"
"19/06/2018","1,893.57","1,887.67","1,894.29","1,885.25","","-0.22%"
"18/06/2018","1,897.69","1,892.29","1,898.35","1,890.66","","-0.04%"
"15/06/2018","1,898.54","1,898.54","1,898.54","1,898.54","","0.19%"
"14/06/2018","1,894.88","1,894.77","1,894.88","1,894.77","","0.03%"
"13/06/2018","1,894.36","1,894.52","1,894.59","1,891.35","","0.01%"
"12/06/2018","1,894.23","1,894.10","1,894.28","1,894.02","","0.03%"
"11/06/2018","1,893.66","1,893.46","1,893.83","1,893.46","","0.04%"
"08/06/2018","1,892.82","1,891.42","1,892.89","1,891.07","","0.06%"
"07/06/2018","1,891.64","1,892.23","1,892.35","1,890.38","","-0.01%"
"06/06/2018","1,891.89","1,890.24","1,891.89","1,889.51","","0.14%"
"05/06/2018","1,889.27","1,888.85","1,889.62","1,887.17","","0.05%"
"04/06/2018","1,888.30","1,886.62","1,888.51","1,886.45","","0.20%"
"01/06/2018","1,884.54","1,881.36","1,885.07","1,881.36","","0.52%"
"31/05/2018","1,874.72","1,877.84","1,880.18","1,872.24","","-0.28%"
"30/05/2018","1,880.01","1,872.11","1,880.99","1,871.90","","0.80%"
"29/05/2018","1,865.05","1,871.34","1,874.63","1,858.27","","-0.68%"
"25/05/2018","1,877.73","1,878.19","1,879.69","1,876.06","","-0.12%"
"24/05/2018","1,879.91","1,878.16","1,880.15","1,871.59","","-0.01%"
"23/05/2018","1,880.09","1,871.77","1,880.09","1,871.42","","0.18%"
"22/05/2018","1,876.70","1,879.68","1,880.48","1,875.66","","-0.07%"
"21/05/2018","1,878.00","1,877.65","1,879.51","1,875.94","","0.36%"
"18/05/2018","1,871.21","1,871.21","1,871.21","1,871.21","","-0.05%"
"17/05/2018","1,872.18","1,871.92","1,872.20","1,871.85","","0.03%"
"16/05/2018","1,871.70","1,870.63","1,871.85","1,870.59","","0.10%"
"15/05/2018","1,869.88","1,870.15","1,870.23","1,868.22","","-0.06%"
"14/05/2018","1,871.01","1,871.11","1,871.36","1,870.43","","0.04%"
"11/05/2018","1,870.20","1,869.01","1,870.41","1,868.66","","0.08%"
"10/05/2018","1,868.79","1,866.13","1,868.97","1,866.03","","0.24%"
"09/05/2018","1,864.40","1,857.96","1,864.75","1,856.46","","0.50%"
"08/05/2018","1,855.12","1,852.25","1,855.82","1,847.28","","0.14%"
"07/05/2018","1,852.55","1,851.92","1,857.59","1,850.49","","0.16%"
"04/05/2018","1,849.51","1,826.30","1,851.68","1,823.61","","0.97%"
"03/05/2018","1,831.82","1,828.21","1,835.07","1,809.67","","-0.11%"
"02/05/2018","1,833.87","1,840.73","1,845.70","1,830.76","","-0.43%"
"01/05/2018","1,841.81","1,836.10","1,842.93","1,827.28","","0.20%"
"30/04/2018","1,838.22","1,849.56","1,851.42","1,838.22","","-0.41%"
"27/04/2018","1,845.75","1,845.92","1,847.11","1,839.90","","0.18%"
"26/04/2018","1,842.45","1,834.33","1,845.74","1,833.07","","0.71%"
"25/04/2018","1,829.41","1,825.99","1,831.93","1,815.17","","0.17%"
"24/04/2018","1,826.25","1,846.90","1,847.85","1,817.71","","-0.85%"
"23/04/2018","1,841.96","1,843.50","1,846.89","1,837.13","","0.07%"
"20/04/2018","1,840.69","1,840.69","1,840.69","1,840.69","","-0.07%"
"19/04/2018","1,841.89","1,847.77","1,848.87","1,835.08","","-0.58%"
"18/04/2018","1,852.58","1,854.91","1,857.68","1,849.60","","0.11%"
"17/04/2018","1,850.55","1,843.95","1,855.30","1,842.07","","1.00%"
"16/04/2018","1,832.27","1,830.05","1,836.58","1,824.10","","0.83%"
"13/04/2018","1,817.11","1,831.44","1,831.44","1,809.07","","-0.24%"
"12/04/2018","1,821.54","1,816.55","1,827.90","1,815.97","","0.85%"
"11/04/2018","1,806.10","1,805.32","1,818.24","1,804.43","","-0.49%"
"10/04/2018","1,814.95","1,810.50","1,820.15","1,802.43","","1.58%"
"09/04/2018","1,786.68","1,791.26","1,812.88","1,784.80","","0.33%"
"06/04/2018","1,780.72","1,804.90","1,813.80","1,768.07","","-2.04%"
"05/04/2018","1,817.75","1,813.78","1,823.29","1,809.51","","0.67%"
"04/04/2018","1,805.63","1,759.32","1,808.98","1,759.32","","1.11%"
"03/04/2018","1,785.88","1,771.99","1,788.68","1,759.61","","1.32%"
"02/04/2018","1,762.54","1,794.42","1,799.51","1,744.24","","-2.15%"
"29/03/2018","1,801.34","1,788.24","1,810.91","1,781.02","","1.19%"
"28/03/2018","1,780.22","1,785.08","1,794.41","1,769.62","","-0.19%"
"27/03/2018","1,783.63","1,815.85","1,820.43","1,773.23","","-1.53%"
"26/03/2018","1,811.38","1,793.87","1,812.38","1,776.29","","2.20%"
"23/03/2018","1,772.35","1,806.76","1,810.08","1,765.20","","-1.62%"
"22/03/2018","1,801.58","1,825.35","1,830.82","1,800.14","","-2.10%"
"21/03/2018","1,840.28","1,841.96","1,851.57","1,838.81","","-0.04%"
"20/03/2018","1,841.06","1,842.77","1,844.61","1,837.81","","0.12%"
"19/03/2018","1,838.85","1,850.48","1,850.83","1,829.52","","-0.84%"
"16/03/2018","1,854.51","1,854.51","1,854.51","1,854.51","","-0.06%"
"15/03/2018","1,855.59","1,854.81","1,856.15","1,852.93","","0.15%"
"14/03/2018","1,852.78","1,855.54","1,855.54","1,851.08","","-0.07%"
"13/03/2018","1,853.99","1,855.87","1,856.06","1,852.93","","-0.05%"
"12/03/2018","1,854.84","1,854.58","1,855.43","1,854.01","","0.04%"
"09/03/2018","1,854.07","1,849.18","1,854.14","1,847.99","","0.57%"
"08/03/2018","1,843.50","1,841.59","1,844.07","1,836.94","","0.30%"
"07/03/2018","1,838.02","1,827.15","1,839.51","1,825.29","","0.04%"
"06/03/2018","1,837.32","1,837.29","1,838.24","1,829.69","","0.23%"
"05/03/2018","1,833.03","1,811.51","1,835.72","1,809.78","","0.79%"
"02/03/2018","1,818.73","1,798.98","1,821.01","1,791.47","","0.53%"
"01/03/2018","1,809.22","1,826.12","1,832.61","1,799.17","","-0.91%"
"28/02/2018","1,825.77","1,840.27","1,841.66","1,825.23","","-0.50%"
"27/02/2018","1,834.86","1,844.94","1,847.15","1,834.69","","-0.55%"
"26/02/2018","1,845.09","1,840.48","1,846.05","1,839.02","","0.43%"
"23/02/2018","1,837.25","1,825.40","1,837.96","1,823.43","","1.04%"
"22/02/2018","1,818.39","1,820.67","1,829.32","1,815.27","","0.17%"
"21/02/2018","1,815.25","1,822.08","1,834.67","1,812.27","","-0.29%"
"20/02/2018","1,820.57","1,821.96","1,828.65","1,816.36","","-0.25%"
"16/02/2018","1,825.17","1,825.17","1,825.17","1,825.17","","-0.47%"
"15/02/2018","1,833.87","1,823.36","1,836.82","1,805.87","","1.22%"
"14/02/2018","1,811.75","1,778.78","1,813.66","1,778.28","","1.40%"
"13/02/2018","1,786.74","1,771.13","1,791.57","1,769.79","","0.29%"
"12/02/2018","1,781.57","1,774.22","1,792.95","1,759.21","","1.37%"
"09/02/2018","1,757.41","1,749.18","1,769.39","1,699.03","","1.56%"
"08/02/2018","1,730.35","1,798.40","1,798.40","1,730.35","","-3.72%"
"07/02/2018","1,797.16","1,798.13","1,826.57","1,789.74","","-0.25%"
"06/02/2018","1,801.59","1,738.65","1,804.31","1,738.65","","1.67%"
"05/02/2018","1,772.02","1,772.02","1,772.02","1,772.02","","-3.86%"
"02/02/2018","1,843.26","1,861.76","1,862.06","1,841.72","","-1.24%"
"01/02/2018","1,866.33","1,864.05","1,870.36","1,863.98","","0.02%"
"31/01/2018","1,866.00","1,866.77","1,868.04","1,862.37","","0.13%"
"30/01/2018","1,863.51","1,864.29","1,866.70","1,861.30","","-0.31%"
"29/01/2018","1,869.29","1,873.02","1,873.28","1,868.92","","-0.23%"
"26/01/2018","1,873.53","1,870.64","1,873.73","1,870.24","","0.24%"
"25/01/2018","1,869.00","1,870.04","1,870.17","1,866.88","","0.02%"
"24/01/2018","1,868.60","1,870.11","1,870.95","1,864.97","","-0.05%"
"23/01/2018","1,869.47","1,868.40","1,870.14","1,867.69","","0.06%"
"22/01/2018","1,868.43","1,863.23","1,868.67","1,863.06","","0.26%"
"19/01/2018","1,863.54","1,863.54","1,863.54","1,863.54","","0.15%"
"18/01/2018","1,860.73","1,860.73","1,860.75","1,860.72","","0.01%"
"17/01/2018","1,860.56","1,860.62","1,860.63","1,860.48","","0.01%"
"16/01/2018","1,860.31","1,860.57","1,860.59","1,860.20","","0.01%"
"12/01/2018","1,860.17","1,860.16","1,860.26","1,860.12","","0.01%"
"11/01/2018","1,860.07","1,859.95","1,860.13","1,859.92","","0.01%"
"10/01/2018","1,859.82","1,859.56","1,859.85","1,859.31","","0.01%"
"09/01/2018","1,859.61","1,859.60","1,859.79","1,859.53","","0.01%"
"08/01/2018","1,859.46","1,859.03","1,859.48","1,858.94","","0.04%"
"05/01/2018","1,858.71","1,858.38","1,858.75","1,858.14","","0.04%"
"04/01/2018","1,858.04","1,857.48","1,858.44","1,857.37","","0.05%"
"03/01/2018","1,857.06","1,855.07","1,857.20","1,855.07","","0.12%"
"02/01/2018","1,854.80","1,851.55","1,854.80","1,850.93","","0.30%"
"29/12/2017","1,849.34","1,852.21","1,852.21","1,847.11","","-0.10%"
"28/12/2017","1,851.20","1,850.67","1,851.34","1,850.43","","0.07%"
"27/12/2017","1,849.88","1,850.51","1,851.66","1,849.00","","-0.01%"
"26/12/2017","1,850.13","1,849.46","1,850.20","1,849.32","","0.02%"
"22/12/2017","1,849.77","1,849.63","1,850.15","1,848.30","","0.01%"
"21/12/2017","1,849.63","1,849.84","1,850.61","1,848.51","","0.08%"
"20/12/2017","1,848.07","1,850.41","1,850.58","1,846.88","","0.04%"
"19/12/2017","1,847.37","1,850.41","1,850.41","1,847.09","","-0.13%"
"18/12/2017","1,849.72","1,849.54","1,850.45","1,849.23","","0.14%"
"15/12/2017","1,847.12","1,847.12","1,847.12","1,847.12","","0.08%"
"14/12/2017","1,845.62","1,845.76","1,845.78","1,845.60","","0.00%"
"13/12/2017","1,845.66","1,845.62","1,845.68","1,845.61","","0.01%"
"12/12/2017","1,845.54","1,845.47","1,845.56","1,845.47","","0.01%"
"11/12/2017","1,845.39","1,845.26","1,845.41","1,845.26","","0.02%"
"08/12/2017","1,844.97","1,844.52","1,844.98","1,844.50","","0.05%"
"07/12/2017","1,844.13","1,842.77","1,844.22","1,842.52","","0.08%"
"06/12/2017","1,842.64","1,841.92","1,842.92","1,841.92","","0.03%"
"05/12/2017","1,842.07","1,842.04","1,843.45","1,841.97","","0.03%"
"04/12/2017","1,841.47","1,842.87","1,843.48","1,841.47","","0.03%"
"01/12/2017","1,840.89","1,841.61","1,842.00","1,831.87","","-0.04%"
"30/11/2017","1,841.61","1,841.22","1,842.26","1,841.04","","0.07%"
"29/11/2017","1,840.33","1,841.12","1,841.26","1,839.12","","-0.02%"
"28/11/2017","1,840.77","1,838.55","1,840.91","1,838.48","","0.18%"
"27/11/2017","1,837.52","1,837.24","1,838.17","1,836.49","","0.02%"
"24/11/2017","1,837.12","1,836.40","1,837.33","1,836.29","","0.10%"
"22/11/2017","1,835.24","1,835.77","1,836.10","1,834.63","","-0.01%"
"21/11/2017","1,835.46","1,832.74","1,835.75","1,832.74","","0.29%"
"20/11/2017","1,830.10","1,828.42","1,830.92","1,828.13","","0.16%"
"17/11/2017","1,827.26","1,827.26","1,827.26","1,827.26","","-0.02%"
"16/11/2017","1,827.63","1,826.33","1,827.72","1,826.33","","0.31%"
"15/11/2017","1,822.06","1,821.20","1,824.59","1,817.64","","-0.15%"
"14/11/2017","1,824.83","1,823.44","1,825.04","1,820.09","","-0.01%"
"13/11/2017","1,825.02","1,821.96","1,825.38","1,821.68","","0.11%"
"10/11/2017","1,823.06","1,822.17","1,823.34","1,820.74","","0.02%"
"09/11/2017","1,822.76","1,822.19","1,823.47","1,816.09","","-0.12%"
"08/11/2017","1,825.02","1,823.56","1,825.13","1,822.82","","0.07%"
"07/11/2017","1,823.66","1,824.37","1,824.73","1,822.34","","-0.02%"
"06/11/2017","1,824.00","1,822.43","1,824.25","1,822.32","","0.08%"
"03/11/2017","1,822.49","1,820.64","1,822.49","1,819.50","","0.15%"
"02/11/2017","1,819.74","1,818.88","1,820.16","1,814.36","","0.05%"
"01/11/2017","1,818.87","1,819.90","1,820.40","1,817.33","","0.07%"
"31/10/2017","1,817.57","1,817.53","1,818.60","1,816.64","","0.08%"
"30/10/2017","1,816.17","1,816.42","1,818.34","1,814.74","","-0.11%"
"27/10/2017","1,818.08","1,813.42","1,818.33","1,812.60","","0.45%"
"26/10/2017","1,809.94","1,811.58","1,812.83","1,809.16","","0.07%"
"25/10/2017","1,808.61","1,812.10","1,812.57","1,801.77","","-0.25%"
"24/10/2017","1,813.23","1,814.01","1,814.44","1,812.09","","0.05%"
"23/10/2017","1,812.25","1,816.10","1,816.28","1,811.75","","-0.19%"
"20/10/2017","1,815.63","1,815.63","1,815.63","1,815.63","","0.06%"
"19/10/2017","1,814.47","1,814.29","1,814.47","1,814.18","","0.01%"
"18/10/2017","1,814.31","1,814.26","1,814.37","1,814.26","","0.01%"
"17/10/2017","1,814.06","1,814.06","1,814.10","1,813.99","","0.01%"
"16/10/2017","1,813.94","1,813.88","1,814.01","1,813.85","","0.02%"
"13/10/2017","1,813.54","1,813.52","1,813.68","1,813.44","","0.02%"
"12/10/2017","1,813.20","1,813.05","1,813.27","1,812.92","","0.01%"
"11/10/2017","1,813.02","1,812.60","1,813.07","1,812.51","","0.03%"
"10/10/2017","1,812.48","1,812.19","1,812.48","1,811.82","","0.05%"
"09/10/2017","1,811.66","1,812.19","1,812.32","1,811.56","","-0.01%"
"06/10/2017","1,811.88","1,811.79","1,811.92","1,811.01","","0.00%"
"05/10/2017","1,811.88","1,810.88","1,811.94","1,810.88","","0.07%"
"04/10/2017","1,810.54","1,809.89","1,810.69","1,809.60","","0.03%"
"03/10/2017","1,810.06","1,809.66","1,810.24","1,809.29","","0.03%"
"02/10/2017","1,809.46","1,807.83","1,809.54","1,807.65","","0.13%"
"29/09/2017","1,807.10","1,804.95","1,807.39","1,804.55","","0.12%"
"28/09/2017","1,805.01","1,802.83","1,805.12","1,802.50","","0.09%"
"27/09/2017","1,803.47","1,803.25","1,804.49","1,799.94","","0.15%"
"26/09/2017","1,800.73","1,801.24","1,802.55","1,799.24","","0.04%"
"25/09/2017","1,799.95","1,800.68","1,802.13","1,796.32","","-0.06%"
"22/09/2017","1,800.97","1,799.51","1,801.70","1,799.51","","0.02%"
"21/09/2017","1,800.55","1,801.54","1,801.79","1,799.17","","-0.07%"
"20/09/2017","1,801.89","1,802.00","1,802.07","1,797.81","","0.04%"
"19/09/2017","1,801.18","1,801.18","1,801.44","1,800.24","","0.04%"
"18/09/2017","1,800.37","1,799.46","1,801.21","1,798.84","","0.12%"
"15/09/2017","1,798.26","1,798.26","1,798.26","1,798.26","","0.05%"
"14/09/2017","1,797.40","1,797.36","1,797.45","1,797.32","","0.01%"
"13/09/2017","1,797.24","1,797.26","1,797.27","1,797.22","","0.01%"
"12/09/2017","1,797.10","1,797.10","1,797.10","1,796.98","","0.01%"
"11/09/2017","1,796.92","1,796.73","1,796.95","1,796.73","","0.17%"
"08/09/2017","1,793.95","1,794.14","1,794.84","1,793.36","","-0.05%"
"07/09/2017","1,794.83","1,794.76","1,795.02","1,793.87","","0.02%"
"06/09/2017","1,794.45","1,793.89","1,794.85","1,792.85","","0.14%"
"05/09/2017","1,792.03","1,794.03","1,794.21","1,788.80","","-0.13%"
"01/09/2017","1,794.42","1,794.24","1,794.87","1,793.91","","0.06%"
"31/08/2017","1,793.41","1,792.19","1,793.78","1,792.08","","0.15%"
"30/08/2017","1,790.81","1,788.25","1,791.29","1,787.36","","0.16%"
"29/08/2017","1,787.90","1,780.86","1,788.75","1,780.86","","0.04%"
"28/08/2017","1,787.19","1,788.00","1,788.15","1,785.26","","0.08%"
"25/08/2017","1,785.70","1,785.59","1,787.74","1,784.59","","0.18%"
"24/08/2017","1,782.54","1,784.95","1,785.66","1,780.87","","-0.06%"
"23/08/2017","1,783.60","1,782.83","1,785.24","1,782.60","","-0.13%"
"22/08/2017","1,786.00","1,780.00","1,786.45","1,780.00","","0.51%"
"21/08/2017","1,776.91","1,774.31","1,777.95","1,771.83","","0.18%"
